urlID,Name,Career_length,Career_WS/48,Career_OBPM,Career_DBPM,Career_BPM,Career_VORP,Draft_pick,Undrafted,Retired,Rookie_age,Guard1,Forward1,Center1,G1,MP1,PER1,TS1,3PAr1,FTr1,ORB%1,DRB%1,TRB%1,AST%1,STL%1,BLK%1,TOV%1,USG%1,OWS1,DWS1,WS1,WS/48_1,OBPM1,DBPM1,BPM1,VORP1,Guard2,Forward2,Center2,G2,MP2,PER2,TS2,3PAr2,FTr2,ORB%2,DRB%2,TRB%2,AST%2,STL%2,BLK%2,TOV%2,USG%2,OWS2,DWS2,WS2,WS/48_2,OBPM2,DBPM2,BPM2,VORP2
davisba01,Baron Davis,13,0.0973076923076923,2.538461538461539,-0.36153846153846153,2.1538461538461537,2.6307692307692303,3,0,1,20,1,0,0,82,1523,12.9,0.486,0.256,0.353,3.6,8.4,6.1,32.6,3.3,0.9,21.9,18.9,-0.1,2.2,2.1,0.065,-1.1,0,-1.1,0.3,1,0,0,82,3192,16.6,0.512,0.286,0.352,4.6,9.9,7.3,32.5,2.9,0.8,17,19.2,4.2,4.7,8.9,0.134,2.2,1.1,3.3,4.3
dialde01,Derrick Dial,4,0.0445,-2.2,-1.275,-3.45,-0.05,52,0,1,24,1,0,0,8,95,12,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,-0.1,0.1,0.1,0.032,-1.2,-2.4,-3.5,0,1,0,0,33,207,14.3,0.466,0.12,0.253,6.9,13.5,10.4,18.3,1,2,11.5,23.7,0.1,0.3,0.4,0.091,-1.3,-0.1,-1.4,0
ekeziob01,Obinna Ekezie,4,0.056499999999999995,-3.7500000000000004,-2.45,-6.225,-0.375,37,0,1,24,0,1,0,39,351,11.8,0.538,0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,0.2,0.2,0.5,0.063,-3.4,-2.8,-6.2,-0.4,0,1,0,33,281,12.4,0.484,0,0.654,12.7,19.9,16.2,5.3,0.9,1.3,11.8,18.8,0.3,0.1,0.4,0.072,-2.5,-2.7,-5.3,-0.2
eschmev01,Evan Eschmeyer,4,0.08925,-3.05,2.325,-0.7250000000000001,0.125,34,0,1,24,0,0,1,31,373,11.8,0.534,0,0.417,11.5,21,16.1,8.7,1.1,3.9,19.8,12.7,0.3,0.4,0.7,0.095,-2.6,1.7,-0.8,0.1,0,0,1,74,1331,10.8,0.512,0,0.51,11.3,20.5,15.8,4.7,1.6,3.3,17.8,10.1,1.1,1.5,2.5,0.091,-2.9,1.7,-1.2,0.3
fosteje01,Jeff Foster,13,0.15215384615384614,-0.5230769230769231,1.784615384615385,1.2692307692307692,1.0,21,0,1,23,0,0,1,19,86,25.6,0.632,0.043,1.087,16.3,25.1,20.9,9.4,3,0.8,5.6,19,0.5,0.2,0.6,0.345,4.7,0.9,5.6,0.2,0,0,1,71,1152,12.5,0.492,0.033,0.427,14.6,23.4,19.1,4.6,1.8,1.7,17,12.4,0.8,1.9,2.7,0.113,-2.5,1.1,-1.4,0.2
francst01,Steve Francis,9,0.10866666666666666,2.0222222222222226,0.3222222222222222,2.3666666666666667,3.1333333333333333,2,0,1,22,1,0,0,77,2776,18.4,0.543,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25,4.4,2,6.4,0.111,3.5,-0.2,3.4,3.7,1,0,0,80,3194,21.6,0.563,0.276,0.359,7.1,12.8,10,28.4,2.3,0.7,15.8,24.2,9.2,3,12.2,0.184,5.8,0.8,6.6,7
georgde01,Devean George,11,0.06463636363636364,-1.6181818181818182,-0.33636363636363636,-1.9727272727272733,0.22727272727272724,23,0,1,22,0,1,0,49,345,12.1,0.478,0.326,0.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,0.1,0.6,0.7,0.093,-1.8,-2.2,-4,-0.2,0,1,0,59,593,6.2,0.394,0.329,0.266,6.7,14.1,10.5,4.8,1.3,1.8,12.8,20,-0.7,0.4,-0.3,-0.023,-4.8,-2.5,-7.3,-0.8
glovedi01,Dion Glover,6,0.05883333333333333,-1.4166666666666667,-0.75,-2.1333333333333333,-0.11666666666666668,20,0,1,21,1,0,0,30,446,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,0.2,0.1,0.3,0.029,-1.1,-2.9,-4,-0.2,1,0,0,57,929,12.3,0.461,0.137,0.205,4.7,11.1,7.9,12.9,2.8,0.8,12.8,20.2,-0.1,0.9,0.8,0.04,-1.8,0,-1.7,0.1
griffad01,Adrian Griffin,9,0.07977777777777778,-2.1666666666666665,2.0777777777777775,-0.1111111111111111,0.6888888888888889,Undrafted,1,1,25,1,0,0,72,1927,12.6,0.503,0.138,0.383,7.2,15.2,11,13.4,3.1,0.6,16.2,13,1.8,2.1,3.9,0.098,-0.3,2,1.7,1.8,0,1,0,44,377,10.5,0.432,0.268,0.247,8,19.4,13.5,11.7,2.5,1,14.3,15.1,0,0.5,0.4,0.056,-3.3,0.4,-2.9,-0.1
hamilri01,Richard Hamilton,14,0.09135714285714287,0.8071428571428572,-1.964285714285714,-1.1428571428571428,0.7500000000000001,7,0,1,21,1,0,0,71,1373,11.6,0.482,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,0.4,0.3,0.7,0.024,-1.4,-3.1,-4.5,-0.9,0,1,0,78,2519,15.7,0.508,0.117,0.255,3.4,7.7,5.5,17.7,1.5,0.3,12.6,28.1,2.3,0.1,2.4,0.046,0.9,-3.1,-2.2,-0.1
herrech01,Chris Herren,2,0.021,-2.6,-3.15,-5.75,-0.45,33,0,1,24,1,0,0,45,597,8.9,0.498,0.54,0.323,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,0.3,0.2,0.5,0.041,-1.8,-3,-4.8,-0.4,1,0,0,25,408,6.1,0.41,0.573,0.125,1.1,5.1,3,21.9,1.8,0,16.5,13.5,-0.2,0.2,0,0.001,-3.4,-3.3,-6.7,-0.5
hoodde01,Derek Hood,1,-0.738,-31.2,-10.9,-42.1,0.0,Undrafted,1,1,23,0,1,0,2,4,-24.2,0,0,0,0,27.5,14.1,0,0,0,0,33.6,-0.1,0,-0.1,-0.738,-31.2,-10.9,-42.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
hugheri02,Rick Hughes,1,0.029,-2.5,-2.9,-5.4,-0.2,Undrafted,1,1,26,0,1,0,21,224,10.9,0.491,0.014,0.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,0.1,0.1,0.1,0.029,-2.5,-2.9,-5.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
jacksje01,Jermaine Jackson,5,0.013800000000000002,-4.6,-0.82,-5.42,-0.2,Undrafted,1,1,23,1,0,0,7,73,-1.5,0.241,0.091,0.727,1.6,15.8,8.7,7.3,2.1,0,32.5,13,-0.3,0.1,-0.2,-0.15,-9.9,0.5,-9.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
jamesti01,Tim James,3,-0.048999999999999995,-6.2,-1.1666666666666667,-7.366666666666667,-0.10000000000000002,25,0,1,23,0,1,0,4,23,12.6,0.359,0,0.214,15.9,4.8,10.1,16.3,0,9.5,11.5,35.1,-0.1,0,-0.1,-0.105,-6.3,0.4,-5.9,0,0,1,0,30,197,5.8,0.387,0.058,0.269,8.7,11.5,10.1,6.5,0.5,1.9,12.1,15.5,-0.1,0.2,0.1,0.022,-5.8,-1,-6.8,-0.2
jamisha01,Harold Jamison,2,0.0545,-1.15,-1.4500000000000002,-2.55,0.0,Undrafted,1,1,23,0,1,0,12,74,6.6,0.322,0,0.9,26.3,7.5,16.4,8.2,1.4,1,12.5,20.1,-0.1,0.1,0,-0.017,-2.8,-1.3,-4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
johnsde02,DeMarco Johnson,1,-0.091,-9.5,-2.4,-11.9,-0.1,38,0,1,24,0,1,0,5,37,0.5,0.333,0,0,9.9,12.4,11.2,0,1.5,0,25,15.4,-0.1,0,-0.1,-0.091,-9.5,-2.4,-11.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
jonesju01,Jumaine Jones,8,0.049,-1.8750000000000004,-0.7124999999999999,-2.5999999999999996,0.3125,27,0,1,20,0,1,0,33,138,12.6,0.432,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,-0.2,0.3,0,0.008,-5.3,0,-5.3,-0.1,0,1,0,65,866,14.2,0.51,0.218,0.193,8.4,16.1,12.3,6.3,1.8,1.3,11.6,17.6,0.9,1.4,2.3,0.125,-0.9,0.3,-0.6,0.3
ketnela01,Lari Ketner,2,-0.1895,-13.65,-3.95,-17.6,-0.15,49,0,1,22,0,1,0,22,132,7.1,0.456,0,0.375,10,19.2,14.5,1.4,1.5,1.7,21.2,15.8,-0.1,0.2,0,0.004,-7.8,-2.7,-10.5,-0.3,0,1,0,3,7,-10.6,,,,0,0,0,20.2,0,0,100,13.3,-0.1,0,-0.1,-0.383,-19.5,-5.2,-24.7,0
langdtr01,Trajan Langdon,3,0.07966666666666666,0.09999999999999999,-2.1666666666666665,-2.1,0.03333333333333333,11,0,1,23,1,0,0,10,145,10.9,0.546,0.475,0.275,3,8.6,5.8,11.7,1.7,0,11.8,15.2,0.2,0.1,0.3,0.098,-0.3,-1.7,-2,0,1,0,0,65,1116,11.8,0.561,0.396,0.243,1.2,8,4.6,11.9,1.8,0.6,13.1,16.1,1.5,0.5,2,0.086,0.3,-1.7,-1.5,0.2
lewisqu01,Quincy Lewis,4,0.013249999999999998,-3.8499999999999996,-0.5750000000000001,-4.449999999999999,-0.24999999999999997,19,0,1,22,1,0,0,74,896,6.6,0.441,0.211,0.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,-0.5,0.9,0.3,0.018,-3.1,-0.9,-4,-0.5,0,1,0,35,402,7.1,0.469,0.203,0.171,4.4,10,7.2,7.2,1.3,2,11.4,17.1,0,0.3,0.3,0.041,-2.5,-0.8,-3.3,-0.1
maccuto01,Todd MacCulloch,4,0.1645,-0.875,0.5,-0.4,0.47500000000000003,47,0,1,24,0,0,1,56,528,16.1,0.557,0,0.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,0.7,1,1.7,0.15,-2.3,1.5,-0.8,0.2,0,0,1,63,597,18.3,0.607,0,0.357,13.3,18.4,15.9,3.1,0.6,2.3,11.2,18.3,1.6,0.9,2.5,0.199,0.2,-1.3,-1.2,0.1
maggeco01,Corey Maggette,14,0.11499999999999999,0.6428571428571429,-1.8071428571428572,-1.1642857142857144,0.6785714285714287,13,0,1,20,0,1,0,77,1370,14.1,0.553,0.023,0.557,9.8,14.3,12,7,0.9,1.3,19.1,22.1,1.2,1.4,2.6,0.091,-1.5,-0.8,-2.3,-0.1,0,1,0,69,1359,18.2,0.562,0.115,0.591,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,2.7,1.1,3.9,0.137,0.9,-1.4,-0.5,0.5
mariosh01,Shawn Marion,16,0.1421875,0.70625,2.01875,2.7250000000000005,3.2624999999999997,9,0,1,21,0,1,0,51,1260,17.1,0.511,0.047,0.18,9.5,19.7,14.7,9.1,1.5,3,9.1,19.6,1.7,2.4,4.1,0.158,-0.9,1.8,0.9,0.9,0,1,0,79,2857,21,0.532,0.071,0.249,8.6,25.4,16.8,10.2,2.4,2.7,9.1,22.1,5.3,6.4,11.7,0.196,1,3.2,4.2,4.5
millean02,Andre Miller,17,0.11664705882352944,1.2999999999999998,-0.6764705882352942,0.5999999999999999,1.8705882352941177,8,0,1,23,1,0,0,82,2093,17.9,0.517,0.065,0.387,4.5,10.5,7.5,38.7,2,0.6,15.8,21.8,3.5,1.8,5.3,0.122,1.8,-0.7,1,1.6,1,0,0,82,2848,20.1,0.541,0.064,0.45,3.8,10.8,7.3,40.5,2.2,0.7,18.1,23.2,6.1,1.9,8,0.136,3.6,-0.6,2.9,3.5
miskija01,Jason Miskiri,1,-0.205,-9.8,-13.1,-22.8,0.0,Undrafted,1,1,24,1,0,0,1,3,-12.4,0,1,0,0,0,0,44.9,0,0,0,14.9,0,0,0,-0.205,-9.8,-13.1,-22.8,0,,,,,,,,,,,,,,,,,,,,,,,,,
odomla01,Lamar Odom,14,0.104,0.2785714285714287,1.7357142857142858,1.9999999999999998,2.5928571428571425,4,0,1,20,0,1,0,76,2767,16.8,0.521,0.16,0.41,6.2,18.2,12,20.2,1.7,2.3,17.6,23.5,1.7,1.5,3.2,0.055,0.6,0.6,1.2,2.3,0,1,0,76,2836,18.9,0.536,0.242,0.369,4.6,18.9,11.9,25,1.4,3,17.8,24.1,3.2,3.3,6.5,0.111,2.4,2.2,4.6,4.6
padgesc01,Scott Padgett,8,0.10562500000000001,-0.8125,0.06250000000000003,-0.775,0.33749999999999997,28,0,1,23,0,1,0,47,432,7.6,0.395,0.314,0.193,6.9,17.7,12.4,8.9,1.7,1.4,12.7,18.6,-0.5,0.6,0.1,0.013,-3.8,0.1,-3.8,-0.2,0,1,0,27,127,17.6,0.541,0.209,0.465,18.9,19.1,19,6.5,2.5,1.9,16.2,22.4,0.2,0.2,0.4,0.158,1.2,-0.7,0.5,0.1
palacmi01,Milt Palacio,7,0.018714285714285715,-3.657142857142857,-1.157142857142857,-4.814285714285715,-0.7999999999999999,Undrafted,1,1,21,1,0,0,53,394,8.8,0.473,0.02,0.378,5.1,10.4,7.7,19.7,2.7,0,27.8,18.3,-0.5,0.2,-0.3,-0.041,-4.7,-1.2,-5.9,-0.4,1,0,0,58,1141,12.3,0.556,0.135,0.345,2.4,8.2,5.2,22.5,2.2,0,20.6,15.4,1.1,0.7,1.8,0.076,-1.8,-1.7,-3.5,-0.4
poseyja01,James Posey,12,0.10275,0.1083333333333333,0.8833333333333334,0.9916666666666668,1.5666666666666667,18,0,1,23,0,1,0,81,2052,13,0.55,0.41,0.28,4.5,12.4,8.4,10.8,2.4,1.1,13.6,14.8,2.5,1.9,4.3,0.101,0.7,0.7,1.4,1.8,0,1,0,82,2255,12.5,0.511,0.368,0.239,5.9,14.9,10.4,11.2,2.1,1.2,13.5,14.9,2.1,1.7,3.8,0.08,0,0.9,0.9,1.7
profila01,Laron Profit,4,0.012250000000000002,-3.4749999999999996,-0.525,-3.9749999999999996,-0.15000000000000002,38,0,1,22,1,0,0,33,225,4.4,0.386,0.288,0.169,1,12.4,6.7,16.7,1.6,1.3,23.1,16.2,-0.5,0.1,-0.3,-0.073,-5.8,-0.7,-6.5,-0.3,1,0,0,35,605,11.7,0.47,0.183,0.317,3.4,9.1,6.2,23.5,3.1,1.3,22.1,15.3,-0.1,0.4,0.3,0.023,-1.9,-0.1,-1.9,0
radojal01,Aleksandar Radojevic,2,-0.1595,-10.850000000000001,0.5499999999999999,-10.25,-0.15000000000000002,12,0,1,23,0,0,1,3,24,2.4,0.363,0,0.857,9,29,18.7,6.2,4.3,2.9,34.2,27,-0.2,0.1,-0.1,-0.202,-13.4,1.9,-11.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
roberry01,Ryan Robertson,1,-0.022,-5.3,-3.1,-8.4,0.0,45,0,1,23,1,0,0,1,25,2.6,0.388,0.333,0.167,0,0,0,0,0,0,0,10.7,0,0,0,-0.022,-5.3,-3.1,-8.4,0,,,,,,,,,,,,,,,,,,,,,,,,,
robined01,Eddie Robinson,5,0.08380000000000001,-1.7,-0.24000000000000005,-1.92,0.11999999999999997,Undrafted,1,1,23,0,1,0,67,1112,16.4,0.569,0.01,0.166,5.6,12.8,9.3,5.2,2.2,1.6,8.6,18.3,1.5,1.5,3,0.13,-1,-0.2,-1.2,0.2,0,1,0,67,1201,17.9,0.559,0.01,0.216,5.7,13.1,9.4,9.4,2.2,2,8.8,18.8,2.1,1.8,4,0.159,-0.5,0.6,0.2,0.7
ruffimi01,Michael Ruffin,9,0.04766666666666666,-3.677777777777777,1.7333333333333332,-1.9444444444444444,0.12222222222222223,32,0,1,23,0,1,0,71,975,7.8,0.45,0,0.638,13.8,16.3,15,7.7,1.4,2,25,11.1,-0.4,1,0.6,0.032,-4.2,1.2,-3,-0.3,0,1,0,45,879,10.1,0.48,0,0.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9,0.2,0.9,1,0.056,-3.8,2.1,-1.7,0.1
szczewa02,Wally Szczerbiak,10,0.12360000000000002,1.34,-1.36,-1.1657341758564144e-16,1.2899999999999998,6,0,1,22,0,1,0,73,2171,15.4,0.571,0.117,0.241,4.7,9.9,7.3,14.2,1.4,0.8,10.1,17.1,4.5,1.7,6.2,0.137,1.6,-0.4,1.2,1.8,0,1,0,82,2856,15.8,0.566,0.084,0.226,5.3,12.7,8.9,14.5,1.1,0.8,12,18.2,5.7,1.7,7.4,0.125,1.6,-0.4,1.2,2.3
terryja01,Jason Terry,19,0.10526315789473684,1.9789473684210523,-1.4000000000000004,0.5789473684210527,1.789473684210527,10,0,1,22,1,0,0,81,1888,13.9,0.497,0.262,0.233,1.4,8.2,4.8,29.3,2.5,0.3,19.1,19.2,0.9,0.9,1.9,0.047,-0.1,-1.7,-1.8,0.1,1,0,0,82,3089,17.3,0.531,0.23,0.262,1.5,8.2,4.9,24.3,1.8,0.3,13.6,25.5,4.9,1.6,6.5,0.1,2.9,-1.6,1.4,2.6
thomaja01,Jamel Thomas,2,-0.11800000000000001,-7.6499999999999995,-3.95,-11.6,-0.15000000000000002,Undrafted,1,1,26,0,1,0,7,46,9.1,0.461,0.167,0.056,2.2,10.1,5.9,21.9,1.1,0,21.3,21.8,-0.1,0,-0.1,-0.065,-5.1,-3.9,-9,-0.1,0,1,0,5,56,0.8,0.342,0.158,0,8,10.6,9.2,0,2.8,0,24,20.2,-0.2,0,-0.2,-0.171,-10.2,-4,-14.2,-0.2
thomake01,Kenny Thomas,11,0.06818181818181818,-2.209090909090909,0.9818181818181817,-1.2,0.6090909090909091,22,0,1,22,0,1,0,72,1797,12,0.477,0.23,0.394,9.4,17.7,13.6,9.8,1.5,0.8,15.2,18,0.6,1.6,2.2,0.058,-1.4,-0.1,-1.4,0.3,0,1,0,74,1820,11.2,0.507,0.198,0.271,8,18.3,13.3,6.7,1.2,1.6,18.2,16.1,0.5,1.7,2.2,0.058,-1.9,0.4,-1.5,0.2
turkcmi01,Mirsad Turkcan,1,-0.019,-4.2,-1.8,-6.0,-0.1,18,0,1,23,0,1,0,17,90,11.1,0.397,0.158,0.211,17.1,25.8,21.5,8.9,1.8,0.8,16.2,24.8,-0.1,0.1,0,-0.019,-4.2,-1.8,-6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
turnewa01,Wayne Turner,1,-0.148,-9.0,-3.1,-12.1,-0.1,Undrafted,1,1,23,1,0,0,3,41,-1.7,0.231,0,1,2.6,5.9,4.2,16.3,0,0,25.8,12.3,-0.1,0,-0.1,-0.148,-9,-3.1,-12.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
willode01,Dedric Willoughby,1,0.04,-0.2,-2.1,-2.3,0.0,Undrafted,1,1,25,1,0,0,25,508,12.2,0.472,0.547,0.285,2.5,9.4,5.9,24.6,2.4,0.3,15.5,21.5,0,0.4,0.4,0.04,-0.2,-2.1,-2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,
artesro01,Metta World Peace,17,0.08329411764705884,0.15882352941176472,0.8235294117647057,0.9823529411764703,1.7529411764705882,16,0,1,20,0,1,0,72,2238,13.4,0.491,0.252,0.368,3.2,13.1,8.1,17.7,2.9,1.3,15.8,21.4,-0.3,2.6,2.3,0.05,-1.1,0.8,-0.3,1,0,1,0,76,2363,13.6,0.483,0.182,0.344,2.9,12.3,7.4,17.6,3.5,1.4,14.5,21.6,-0.1,2,1.9,0.039,-1.1,0.3,-0.7,0.7
youngti01,Tim Young,1,0.058,-4.4,-3.5,-7.9,-0.2,56,0,1,23,0,0,1,25,137,11.7,0.492,0,0.923,9.4,18,13.4,5.5,0.7,0.5,14.1,19.6,0.1,0,0.2,0.058,-4.4,-3.5,-7.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
alexaco02,Courtney Alexander,3,0.048999999999999995,-1.8333333333333333,-2.1333333333333333,-4.0,-0.6666666666666666,13,0,1,23,1,0,0,65,1382,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8,1.7,0.3,10.5,23.2,0.3,0.5,0.8,0.027,-1.8,-2.5,-4.4,-0.8,1,0,0,56,1325,13.6,0.521,0.038,0.255,3.7,9.3,6.5,11.3,1.4,0.4,10.2,20.4,1.6,0.6,2.2,0.08,-0.5,-1.6,-2.1,0
bagarda01,Dalibor Bagaric,3,-0.06,-7.266666666666667,0.26666666666666666,-7.033333333333332,-0.4000000000000001,24,0,1,20,0,0,1,35,259,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.7,-0.121,-9.3,0.6,-8.7,-0.4,0,0,1,50,638,8.6,0.443,0.006,0.393,9.8,20.1,14.8,6,1.4,2.8,18.1,18.4,-0.7,0.6,-0.1,-0.011,-5.8,-0.3,-6.1,-0.7
barkler01,Erick Barkley,2,-0.0155,-3.3499999999999996,-1.8,-5.15,-0.05,28,0,1,22,1,0,0,8,38,10.3,0.432,0.364,0,0,9.1,4.7,28.8,2.8,0,18.5,33,-0.1,0,-0.1,-0.075,-3.4,-3.6,-7,0,1,0,0,19,228,9.8,0.401,0.103,0.147,2.5,6.8,4.6,22.9,4,0.3,14.2,16.9,-0.1,0.3,0.2,0.044,-3.3,0,-3.3,-0.1
bellra01,Raja Bell,12,0.0655,-0.47499999999999987,-0.9,-1.375,0.7333333333333333,Undrafted,1,1,24,1,0,0,5,30,-0.6,0.357,0.429,0,0,3.7,1.9,0,1.8,0,22.2,13.6,-0.1,0,-0.1,-0.091,-7.7,-1.4,-9.1,-0.1,1,0,0,74,890,8.6,0.486,0.183,0.2,4,10.1,7.1,13.4,1.3,0.3,15.5,15.9,0.1,1,1.1,0.059,-2.9,-0.8,-3.7,-0.4
blounma01,Mark Blount,9,0.056,-3.611111111111111,0.43333333333333335,-3.2000000000000006,-0.16666666666666666,54,0,1,25,0,0,1,64,1098,11.1,0.541,0,0.33,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12,0.5,1.4,1.9,0.084,-3.4,2.6,-0.8,0.3,0,0,1,44,415,9.3,0.509,0,0.487,6.7,16,11.2,3.8,2,3.6,20,12.7,0,0.7,0.7,0.081,-5.7,2.3,-3.4,-0.2
cardibr01,Brian Cardinal,12,0.08700000000000001,-0.8666666666666666,-0.18333333333333324,-1.0499999999999998,0.3666666666666667,44,0,1,23,0,1,0,15,126,4.7,0.398,0.161,0.581,6.7,13,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0,-0.009,-6,0.5,-5.5,-0.1,0,1,0,8,43,15.9,0.612,0.538,0.154,5.5,10.9,8.2,8,1.2,0,0,15.2,0.1,0,0.2,0.201,2.9,-2.9,0,0
cleavma01,Mateen Cleaves,6,-0.06883333333333334,-6.016666666666667,-2.3333333333333335,-8.366666666666667,-0.3333333333333333,14,0,1,23,1,0,0,78,1268,9,0.458,0.043,0.343,2.2,9.1,5.6,26.8,2,0.1,23.2,20.5,-1.3,1.2,-0.1,-0.006,-4.1,-1,-5.2,-1,1,0,0,32,153,8.8,0.486,0.118,0.132,0.7,4.8,2.8,25.9,2.3,0,27.3,28.1,-0.4,0.2,-0.3,-0.082,-6.5,-3.3,-9.8,-0.3
collija02,Jason Collier,5,0.05739999999999999,-3.1599999999999997,-2.8600000000000003,-6.040000000000001,-0.45999999999999996,15,0,1,23,0,0,1,23,222,7.4,0.435,0.014,0.338,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,-0.1,0.1,0,-0.001,-5.2,-2.8,-8,-0.3,0,0,1,25,365,11.1,0.486,0.011,0.337,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,0.3,0.1,0.4,0.057,-3.2,-2.1,-5.3,-0.3
colsose01,Sean Colson,1,-0.106,-3.0,-3.3,-6.3,0.0,Undrafted,1,1,25,1,0,0,13,44,6.8,0.291,0.208,0.167,5.4,10.2,7.7,38.7,1.2,0,7.2,28.8,-0.1,0,-0.1,-0.106,-3,-3.3,-6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,
crawfja01,Jamal Crawford,19,0.06852631578947369,0.9736842105263156,-2.5368421052631582,-1.5368421052631578,0.47368421052631576,8,0,0,20,1,0,0,61,1050,8.5,0.442,0.385,0.112,1,9.4,5,23,2.2,1,21,17.9,-1.3,0.4,-0.9,-0.043,-3.9,-2.3,-6.3,-1.1,1,0,0,23,481,15.3,0.555,0.31,0.07,1.2,7.2,4.1,21.8,2,0.8,14.2,21.5,0.4,0.2,0.6,0.055,0.6,-2.8,-2.2,0
doolike01,Keyon Dooling,13,0.058076923076923075,-1.3923076923076925,-2.2846153846153845,-3.676923076923077,-0.27692307692307694,10,0,1,20,1,0,0,76,1237,12.6,0.509,0.221,0.494,0.8,7.3,4.1,23.7,1.8,0.6,17.6,20,0.8,0.7,1.4,0.056,-1.2,-2.2,-3.4,-0.4,1,0,0,14,155,7.4,0.466,0.246,0.211,0,2.2,1.1,12.7,1.4,1.3,13.8,21.1,-0.1,0,0,-0.01,-3.9,-4,-7.9,-0.2
elamikh01,Khalid El-Amin,1,0.03,-1.0,-2.7,-3.8,-0.4,34,0,1,21,1,0,0,50,936,12.2,0.458,0.27,0.232,2.6,7.9,5.1,27.5,2.8,0.2,13.6,19.7,0.2,0.4,0.6,0.03,-1,-2.7,-3.8,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,
fizerma01,Marcus Fizer,6,0.033,-2.8000000000000003,-2.1666666666666665,-4.966666666666666,-0.6833333333333332,4,0,1,22,0,1,0,72,1580,11,0.476,0.06,0.249,5.5,18.5,11.8,9.4,1,0.9,14.7,24.7,-1.3,0.6,-0.7,-0.022,-4.3,-2.9,-7.2,-2.1,0,1,0,76,1963,14.2,0.482,0.048,0.334,7.4,18.3,12.7,11.7,1.3,0.9,11.9,25.9,-0.2,1.3,1.1,0.026,-2,-1.6,-3.7,-0.8
garceru01,Ruben Garces,1,0.009,-3.9,1.6,-2.3,0.0,Undrafted,1,1,27,0,1,0,13,73,9.7,0.313,0,0.364,23.7,20.6,22.2,10.5,2.1,2,16.4,18.4,-0.1,0.1,0,0.009,-3.9,1.6,-2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,
gilled01,Eddie Gill,7,0.05671428571428572,-2.585714285714286,-0.7571428571428572,-3.357142857142857,-0.057142857142857155,Undrafted,1,1,22,1,0,0,8,152,8.9,0.451,0.22,0.122,0,7,3.4,26.3,1.4,0.5,18.8,15.9,-0.1,0,0,-0.01,-4,-3.6,-7.6,-0.2,1,0,0,23,384,9.2,0.531,0.239,0.424,2,6.1,4.1,20.6,1.5,0.5,23.7,16.9,0,0.1,0.1,0.011,-3.5,-2.3,-5.8,-0.4
goodrst01,Steve Goodrich,2,-0.057999999999999996,-7.75,-0.30000000000000004,-8.05,-0.15000000000000002,Undrafted,1,1,24,0,1,0,12,133,4.1,0.451,0.167,0.389,6,13,9.4,7.1,0.8,0.6,27.5,10.2,-0.1,0,-0.1,-0.038,-6,-1.6,-7.5,-0.2,0,1,0,9,50,-0.9,0.23,0,0.2,2.2,9,5.6,13.8,1,2.9,21.6,12.4,-0.1,0.1,-0.1,-0.078,-9.5,1,-8.6,-0.1
